TO,FROM,YEAR,CITE # 在YEAR, TO 引用 FROM 的文章 CITE篇 
10,18,1956,3
10,18,1957,6
10,18,1958,5
10,18,1959,5
10,18,1960,3
10,18,1961,7
10,18,1962,6
10,18,1963,5
10,18,1964,16
10,18,1965,6
10,18,1966,5
10,18,1967,35
10,18,1968,7
10,18,1969,6
10,18,1970,12
10,18,1971,15
10,18,1972,8
10,18,1973,10
10,18,1974,16
10,18,1975,10
10,18,1976,8
10,18,1977,10
10,18,1978,14
10,18,1979,11
10,18,1980,14
10,18,1981,7
10,18,1982,7
10,18,1983,10
10,18,1984,6
10,18,1985,13
10,18,1986,15
10,18,1987,24
10,18,1988,21
10,18,1989,23
10,18,1990,62
10,18,1991,42
10,18,1992,13
10,18,1993,21
10,18,1994,41
10,18,1995,38
10,18,1996,86
10,18,1997,184
10,18,1998,108
10,18,1999,112
10,18,2000,92
10,18,2001,157
10,18,2002,147
10,18,2003,147
10,18,2004,340
10,18,2005,547
10,18,2006,555
10,18,2007,697
10,18,2008,1361
10,18,2009,1535
10,18,2010,1651
10,18,2011,2584
10,18,2012,3409
10,18,2013,5112
10,18,2014,4929
10,18,2015,7430
10,18,2016,8662
10,18,2017,7993
10,18,2018,8557
10,18,2019,3813
10,19,1914,1
10,19,1922,3
10,19,1928,2
10,19,1929,1
10,19,1930,6
10,19,1931,12
10,19,1932,3
10,19,1933,9
10,19,1934,11
10,19,1935,1
10,19,1936,4
10,19,1937,34
10,19,1938,24
10,19,1939,23
10,19,1940,10
10,19,1941,5
10,19,1942,11
10,19,1943,2
10,19,1944,5
10,19,1945,13
10,19,1946,43
10,19,1947,20
10,19,1948,43
10,19,1949,34
10,19,1950,36
10,19,1951,100
10,19,1952,90
10,19,1953,185
10,19,1954,197
10,19,1955,106
10,19,1956,111
10,19,1957,129
10,19,1958,229
10,19,1959,614
10,19,1960,721
10,19,1961,822
10,19,1962,1484
10,19,1963,1666
10,19,1964,2729
10,19,1965,3313
10,19,1966,3173
10,19,1967,3535
10,19,1968,3898
10,19,1969,5214
10,19,1970,5464
10,19,1971,7434
10,19,1972,7249
10,19,1973,7668
10,19,1974,5532
10,19,1975,5742
10,19,1976,5062
10,19,1977,5704
10,19,1978,7425
10,19,1979,9110
10,19,1980,8485
10,19,1981,10083
10,19,1982,11185
10,19,1983,10174
10,19,1984,9099
10,19,1985,10896
10,19,1986,13985
10,19,1987,6631
10,19,1988,9995
10,19,1989,10871
10,19,1990,13674
10,19,1991,11020
10,19,1992,13920
10,19,1993,13916
10,19,1994,9988
10,19,1995,14342
10,19,1996,14294
10,19,1997,15165
10,19,1998,16521
10,19,1999,16655
10,19,2000,17568
10,19,2001,18084
10,19,2002,15519
10,19,2003,16823
10,19,2004,16792
10,19,2005,22640
10,19,2006,20403
10,19,2007,23092
10,19,2008,25336
10,19,2009,28188
10,19,2010,30413
10,19,2011,32666
10,19,2012,45879
10,19,2013,64125
10,19,2014,62930
10,19,2015,91980
10,19,2016,100196
10,19,2017,114381
10,19,2018,105357
10,19,2019,47925
10,20,1937,1
10,20,1953,1
10,20,1954,1
10,20,1955,1
10,20,1959,2
10,20,1962,2
10,20,1968,1
10,20,1969,2
10,20,1971,10
10,20,1972,6
10,20,1973,5
10,20,1974,8
10,20,1975,5
10,20,1976,9
10,20,1977,11
10,20,1978,3
10,20,1979,6
10,20,1980,9
10,20,1981,22
10,20,1982,11
10,20,1983,20
10,20,1984,13
10,20,1985,11
10,20,1986,38
10,20,1987,66
10,20,1988,38
10,20,1989,95
10,20,1990,65
10,20,1991,28
10,20,1992,33
10,20,1993,15
10,20,1994,29
10,20,1995,38
10,20,1996,119
10,20,1997,101
10,20,1998,119
10,20,1999,251
10,20,2000,131
10,20,2001,191
10,20,2002,278
10,20,2003,378
10,20,2004,536
10,20,2005,851
10,20,2006,905
10,20,2007,1042
10,20,2008,1063
10,20,2009,1781
10,20,2010,1820
10,20,2011,3033
10,20,2012,3650
10,20,2013,5791
10,20,2014,5964
10,20,2015,8735
10,20,2016,9757
10,20,2017,7946
10,20,2018,9010
10,20,2019,4611
10,21,1934,2
10,21,1936,2
10,21,1943,6
10,21,1945,2
10,21,1946,2
10,21,1948,16
10,21,1949,8
10,21,1950,8
10,21,1951,12
10,21,1952,16
10,21,1953,6
10,21,1954,10
10,21,1955,14
10,21,1956,4
10,21,1957,24
10,21,1958,25
10,21,1959,27
10,21,1960,30
10,21,1961,43
10,21,1962,52
10,21,1963,59
10,21,1964,49
10,21,1965,57
10,21,1966,53
10,21,1967,42
10,21,1968,21
10,21,1969,31
10,21,1970,18
10,21,1971,16
10,21,1972,35
10,21,1973,39
10,21,1974,33
10,21,1975,29
10,21,1976,42
10,21,1977,35
10,21,1978,48
10,21,1979,91
10,21,1980,47
10,21,1981,80
10,21,1982,68
10,21,1983,49
10,21,1984,111
10,21,1985,48
10,21,1986,32
10,21,1987,108
10,21,1988,53
10,21,1989,87
10,21,1990,106
10,21,1991,83
10,21,1992,69
10,21,1993,120
10,21,1994,63
10,21,1995,77
10,21,1996,72
10,21,1997,146
10,21,1998,80
10,21,1999,112
10,21,2000,134
10,21,2001,189
10,21,2002,190
10,21,2003,239
10,21,2004,342
10,21,2005,700
10,21,2006,648
10,21,2007,1042
10,21,2008,1821
10,21,2009,1816
10,21,2010,2437
10,21,2011,2663
10,21,2012,3797
10,21,2013,5759
10,21,2014,5148
10,21,2015,17262
10,21,2016,18778
10,21,2017,19199
10,21,2018,14100
10,21,2019,6413
10,22,1927,1
10,22,1928,1
10,22,1929,2
10,22,1930,2
10,22,1931,1
10,22,1936,2
10,22,1937,1
10,22,1939,1
10,22,1940,3
10,22,1941,5
10,22,1942,1
10,22,1943,4
10,22,1944,3
10,22,1945,4
10,22,1946,3
10,22,1947,1
10,22,1948,4
10,22,1949,8
10,22,1950,9
10,22,1951,15
10,22,1952,5
10,22,1953,11
10,22,1954,4
10,22,1955,12
10,22,1956,22
10,22,1957,11
10,22,1958,35
10,22,1959,39
10,22,1960,61
10,22,1961,58
10,22,1962,111
10,22,1963,125
10,22,1964,114
10,22,1965,167
10,22,1966,186
10,22,1967,192
10,22,1968,196
10,22,1969,249
10,22,1970,281
10,22,1971,307
10,22,1972,282
10,22,1973,340
10,22,1974,232
10,22,1975,290
10,22,1976,264
10,22,1977,334
10,22,1978,305
10,22,1979,403
10,22,1980,402
10,22,1981,377
10,22,1982,398
10,22,1983,365
10,22,1984,469
10,22,1985,473
10,22,1986,546
10,22,1987,836
10,22,1988,790
10,22,1989,673
10,22,1990,815
10,22,1991,809
10,22,1992,808
10,22,1993,1162
10,22,1994,1366
10,22,1995,1691
10,22,1996,1209
10,22,1997,1574
10,22,1998,1296
10,22,1999,1453
10,22,2000,2125
10,22,2001,2270
10,22,2002,2516
10,22,2003,3098
10,22,2004,3258
10,22,2005,4450
10,22,2006,5871
10,22,2007,6975
10,22,2008,9685
10,22,2009,11716
10,22,2010,13332
10,22,2011,18362
10,22,2012,26580
10,22,2013,47782
10,22,2014,36242
10,22,2015,105548
10,22,2016,122715
10,22,2017,123597
10,22,2018,100045
10,22,2019,43428
10,23,1914,1
10,23,1922,2
10,23,1926,1
10,23,1929,1
10,23,1930,6
10,23,1931,5
10,23,1932,3
10,23,1933,3
10,23,1934,7
10,23,1935,2
10,23,1936,3
10,23,1937,12
10,23,1938,8
10,23,1939,7
10,23,1940,3
10,23,1941,6
10,23,1942,8
10,23,1943,8
10,23,1944,3
10,23,1945,14
10,23,1946,29
10,23,1947,10
10,23,1948,33
10,23,1949,27
10,23,1950,20
10,23,1951,46
10,23,1952,54
10,23,1953,65
10,23,1954,67
10,23,1955,46
10,23,1956,33
10,23,1957,52
10,23,1958,93
10,23,1959,163
10,23,1960,188
10,23,1961,207
10,23,1962,379
10,23,1963,421
10,23,1964,688
10,23,1965,822
10,23,1966,805
10,23,1967,855
10,23,1968,902
10,23,1969,1179
10,23,1970,1224
10,23,1971,1549
10,23,1972,1533
10,23,1973,1478
10,23,1974,1172
10,23,1975,1212
10,23,1976,1108
10,23,1977,1182
10,23,1978,1431
10,23,1979,1661
10,23,1980,1605
10,23,1981,1869
10,23,1982,1963
10,23,1983,1787
10,23,1984,1668
10,23,1985,1984
10,23,1986,2658
10,23,1987,1392
10,23,1988,2105
10,23,1989,2136
10,23,1990,2686
10,23,1991,2242
10,23,1992,2752
10,23,1993,2670
10,23,1994,2209
10,23,1995,2919
10,23,1996,3037
10,23,1997,3439
10,23,1998,3759
10,23,1999,4161
10,23,2000,4734
10,23,2001,5527
10,23,2002,5159
10,23,2003,5421
10,23,2004,5849
10,23,2005,8262
10,23,2006,9203
10,23,2007,12363
10,23,2008,16446
10,23,2009,19299
10,23,2010,25669
10,23,2011,35849
10,23,2012,60793
10,23,2013,94678
10,23,2014,101619
10,23,2015,138312
10,23,2016,147726
10,23,2017,152109
10,23,2018,128878
10,23,2019,56084
10,24,1921,1
10,24,1925,2
10,24,1926,1
10,24,1927,1
10,24,1928,1
10,24,1929,1
10,24,1930,2
10,24,1931,4
10,24,1932,1
10,24,1933,1
10,24,1934,2
10,24,1935,5
10,24,1936,2
10,24,1937,9
10,24,1938,8
10,24,1939,5
10,24,1940,2
10,24,1941,6
10,24,1942,18
10,24,1943,14
10,24,1944,21
10,24,1945,29
10,24,1946,24
10,24,1947,28
10,24,1948,43
10,24,1949,43
10,24,1950,56
10,24,1951,53
10,24,1952,54
10,24,1953,70
10,24,1954,60
10,24,1955,89
10,24,1956,131
10,24,1957,143
10,24,1958,225
10,24,1959,319
10,24,1960,345
10,24,1961,441
10,24,1962,590
10,24,1963,702
10,24,1964,827
10,24,1965,902
10,24,1966,978
10,24,1967,984
10,24,1968,825
10,24,1969,873
10,24,1970,981
10,24,1971,968
10,24,1972,974
10,24,1973,1274
10,24,1974,1245
10,24,1975,1363
10,24,1976,1322
10,24,1977,1630
10,24,1978,1478
10,24,1979,1131
10,24,1980,1591
10,24,1981,1720
10,24,1982,1818
10,24,1983,1698
10,24,1984,1665
10,24,1985,2038
10,24,1986,1870
10,24,1987,1405
10,24,1988,1806
10,24,1989,1768
10,24,1990,2075
10,24,1991,1833
10,24,1992,1686
10,24,1993,2139
10,24,1994,1796
10,24,1995,2043
10,24,1996,3844
10,24,1997,8789
10,24,1998,10554
10,24,1999,12540
10,24,2000,13925
10,24,2001,14393
10,24,2002,17464
10,24,2003,17298
10,24,2004,20785
10,24,2005,22776
10,24,2006,24154
10,24,2007,31788
10,24,2008,45967
10,24,2009,61468
10,24,2010,82501
10,24,2011,135204
10,24,2012,192234
10,24,2013,237849
10,24,2014,206296
10,24,2015,222834
10,24,2016,238889
10,24,2017,233990
10,24,2018,174764
10,24,2019,72874
10,25,1911,2
10,25,1930,1
10,25,1932,2
10,25,1933,2
10,25,1934,2
10,25,1936,5
10,25,1937,5
10,25,1938,3
10,25,1939,3
10,25,1940,5
10,25,1941,1
10,25,1942,2
10,25,1943,8
10,25,1944,5
10,25,1945,2
10,25,1946,12
10,25,1947,6
10,25,1948,18
10,25,1949,16
10,25,1950,20
10,25,1951,49
10,25,1952,32
10,25,1953,18
10,25,1954,41
10,25,1955,20
10,25,1956,36
10,25,1957,47
10,25,1958,82
10,25,1959,83
10,25,1960,99
10,25,1961,86
10,25,1962,172
10,25,1963,213
10,25,1964,189
10,25,1965,221
10,25,1966,281
10,25,1967,210
10,25,1968,296
10,25,1969,244
10,25,1970,264
10,25,1971,354
10,25,1972,373
10,25,1973,371
10,25,1974,247
10,25,1975,372
10,25,1976,298
10,25,1977,312
10,25,1978,407
10,25,1979,468
10,25,1980,309
10,25,1981,389
10,25,1982,437
10,25,1983,283
10,25,1984,378
10,25,1985,420
10,25,1986,760
10,25,1987,628
10,25,1988,924
10,25,1989,611
10,25,1990,875
10,25,1991,985
10,25,1992,1018
10,25,1993,1084
10,25,1994,1210
10,25,1995,1228
10,25,1996,1118
10,25,1997,1177
10,25,1998,1293
10,25,1999,1689
10,25,2000,2028
10,25,2001,2360
10,25,2002,2752
10,25,2003,3534
10,25,2004,2885
10,25,2005,3767
10,25,2006,4763
10,25,2007,5766
10,25,2008,7109
10,25,2009,9113
10,25,2010,10167
10,25,2011,14329
10,25,2012,23186
10,25,2013,44493
10,25,2014,27824
10,25,2015,121445
10,25,2016,137289
10,25,2017,142364
10,25,2018,93607
10,25,2019,42218
10,26,1906,1
10,26,1927,1
10,26,1928,11
10,26,1929,2
10,26,1930,2
10,26,1931,1
10,26,1933,1
10,26,1934,3
10,26,1935,8
10,26,1936,11
10,26,1937,18
10,26,1938,24
10,26,1939,9
10,26,1940,2
10,26,1941,5
10,26,1942,4
10,26,1943,7
10,26,1944,8
10,26,1945,6
10,26,1946,25
10,26,1947,23
10,26,1948,31
10,26,1949,33
10,26,1950,36
10,26,1951,37
10,26,1952,18
10,26,1953,24
10,26,1954,47
10,26,1955,27
10,26,1956,40
10,26,1957,46
10,26,1958,44
10,26,1959,26
10,26,1960,42
10,26,1961,64
10,26,1962,100
10,26,1963,73
10,26,1964,164
10,26,1965,180
10,26,1966,152
10,26,1967,223
10,26,1968,195
10,26,1969,242
10,26,1970,299
10,26,1971,285
10,26,1972,297
10,26,1973,311
10,26,1974,262
10,26,1975,311
10,26,1976,362
10,26,1977,423
10,26,1978,321
10,26,1979,318
10,26,1980,343
10,26,1981,308
10,26,1982,312
